from,to,date,rating,
umf,cong,02_11_2025,1,
ae,afarm,02_11_2025,1,
ae,cong,02_11_2025,1,
afarm,cong,02_11_2025,1,
bw,cf,02_11_2025,3,
umf,cf,02_11_2025,3,
ae,cf,02_11_2025,3,
afarm,cf,02_11_2025,3,
cong,cf,02_11_2025,3,
,,,,
p351,fh,02_11_2025,1,
p351,umf,02_11_2025,1,
p351,ae,02_11_2025,1,
p351,afarm,02_11_2025,1,
p351,cong,02_11_2025,1,
p351,cf,02_11_2025,3,
fh,umf,02_11_2025,1,
fh,ae,02_11_2025,1,
fh,afarm,02_11_2025,1,
fh,cong,02_11_2025,1,
umf,ae,02_11_2025,1,
umf,afarm,02_11_2025,1,
umf,cong,02_11_2025,1,
ae,afarm,02_11_2025,1,
ae,cong,02_11_2025,1,
afarm,cong,02_11_2025,1,
fh,cf,02_11_2025,3,
umf,cf,02_11_2025,3,
ae,cf,02_11_2025,3,
afarm,cf,02_11_2025,3,
cong,cf,02_11_2025,3,
,,,,
p352,mr,02_11_2025,1,
p352,umf,02_11_2025,1,
p352,ae,02_11_2025,1,
p352,afarm,02_11_2025,1,
p352,cong,02_11_2025,1,
p352,cf,02_11_2025,3,
mr,umf,02_11_2025,1,
mr,ae,02_11_2025,1,
mr,afarm,02_11_2025,1,
mr,cong,02_11_2025,1,
umf,ae,02_11_2025,1,
umf,afarm,02_11_2025,1,
umf,cong,02_11_2025,1,
ae,afarm,02_11_2025,1,
ae,cong,02_11_2025,1,
afarm,cong,02_11_2025,1,
mr,cf,02_11_2025,3,
umf,cf,02_11_2025,3,
ae,cf,02_11_2025,3,
afarm,cf,02_11_2025,3,
cong,cf,02_11_2025,3,
,,,,
p353,ra,02_11_2025,1,
p353,umf,02_11_2025,1,
p353,ae,02_11_2025,1,
p353,afarm,02_11_2025,1,
p353,cong,02_11_2025,1,
p353,cf,02_11_2025,3,
ra,umf,02_11_2025,1,
ra,ae,02_11_2025,1,
ra,afarm,02_11_2025,1,
ra,cong,02_11_2025,1,
umf,ae,02_11_2025,1,
umf,afarm,02_11_2025,1,
umf,cong,02_11_2025,1,
ae,afarm,02_11_2025,1,
ae,cong,02_11_2025,1,
afarm,cong,02_11_2025,1,
ra,cf,02_11_2025,3,
umf,cf,02_11_2025,3,
ae,cf,02_11_2025,3,
afarm,cf,02_11_2025,3,
cong,cf,02_11_2025,3,
,,,,
p354,ds,02_11_2025,1,
p354,umf,02_11_2025,1,
p354,ae,02_11_2025,1,
p354,afarm,02_11_2025,1,
p354,cong,02_11_2025,1,
p354,cf,02_11_2025,3,
ds,umf,02_11_2025,1,
ds,ae,02_11_2025,1,
ds,afarm,02_11_2025,1,
ds,cong,02_11_2025,1,
umf,ae,02_11_2025,1,
umf,afarm,02_11_2025,1,
umf,cong,02_11_2025,1,
ae,afarm,02_11_2025,1,
ae,cong,02_11_2025,1,
afarm,cong,02_11_2025,1,
ds,cf,02_11_2025,3,
umf,cf,02_11_2025,3,
ae,cf,02_11_2025,3,
afarm,cf,02_11_2025,3,
cong,cf,02_11_2025,3,
,,,,
p355,gp,02_11_2025,1,
p355,umf,02_11_2025,1,
p355,ae,02_11_2025,1,
p355,cong,02_11_2025,1,
p355,ei,02_11_2025,1,
p355,cf,02_11_2025,3,
gp,umf,02_11_2025,1,
gp,ae,02_11_2025,1,
gp,cong,02_11_2025,1,
gp,ei,02_11_2025,1,
umf,ae,02_11_2025,1,
umf,cong,02_11_2025,1,
umf,ei,02_11_2025,1,
ae,cong,02_11_2025,1,
ae,ei,02_11_2025,1,
cong,ei,02_11_2025,1,
gp,cf,02_11_2025,3,
umf,cf,02_11_2025,3,
ae,cf,02_11_2025,3,
cong,cf,02_11_2025,3,
ei,cf,02_11_2025,3,
,,,,
p356,ja,02_11_2025,1,
p356,umf,02_11_2025,1,
p356,ae,02_11_2025,1,
p356,cong,02_11_2025,1,
p356,cf,02_11_2025,3,
ja,umf,02_11_2025,1,
ja,ae,02_11_2025,1,
ja,cong,02_11_2025,1,
umf,ae,02_11_2025,1,
umf,cong,02_11_2025,1,
ae,cong,02_11_2025,1,
ja,cf,02_11_2025,3,
umf,cf,02_11_2025,3,
ae,cf,02_11_2025,3,
cong,cf,02_11_2025,3,
,,,,
p357,ps,02_11_2025,1,
p357,umf,02_11_2025,1,
p357,af,02_11_2025,1,
p357,ae,02_11_2025,1,
p357,cong,02_11_2025,1,
p357,cf,02_11_2025,3,
ps,umf,02_11_2025,1,
ps,af,02_11_2025,1,
ps,ae,02_11_2025,1,
ps,cong,02_11_2025,1,
umf,af,02_11_2025,1,
umf,ae,02_11_2025,1,
umf,cong,02_11_2025,1,
af,ae,02_11_2025,1,
af,cong,02_11_2025,1,
ae,cong,02_11_2025,1,
ps,cf,02_11_2025,3,
umf,cf,02_11_2025,3,
af,cf,02_11_2025,3,
ae,cf,02_11_2025,3,
cong,cf,02_11_2025,3,
,,,,
p358,bvd,02_11_2025,1,
p358,umf,02_11_2025,1,
p358,af,02_11_2025,1,
p358,ae,02_11_2025,1,
p358,cong,02_11_2025,1,
p358,cf,02_11_2025,3,
bvd,umf,02_11_2025,1,
bvd,af,02_11_2025,1,
bvd,ae,02_11_2025,1,
bvd,cong,02_11_2025,1,
umf,af,02_11_2025,1,
umf,ae,02_11_2025,1,
umf,cong,02_11_2025,1,
af,ae,02_11_2025,1,
af,cong,02_11_2025,1,
ae,cong,02_11_2025,1,
bvd,cf,02_11_2025,3,
umf,cf,02_11_2025,3,
af,cf,02_11_2025,3,
ae,cf,02_11_2025,3,
cong,cf,02_11_2025,3,
,,,,
p359,rw,02_11_2025,1,
p359,umf,02_11_2025,1,
p359,af,02_11_2025,1,
p359,ae,02_11_2025,1,
p359,econ,02_11_2025,1,
p359,cong,02_11_2025,1,
p359,cf,02_11_2025,3,
rw,umf,02_11_2025,1,
rw,af,02_11_2025,1,
rw,ae,02_11_2025,1,
rw,econ,02_11_2025,1,
rw,cong,02_11_2025,1,
umf,af,02_11_2025,1,
umf,ae,02_11_2025,1,
umf,econ,02_11_2025,1,
umf,cong,02_11_2025,1,
af,ae,02_11_2025,1,
af,econ,02_11_2025,1,
af,cong,02_11_2025,1,
ae,econ,02_11_2025,1,
ae,cong,02_11_2025,1,
econ,cong,02_11_2025,1,
rw,cf,02_11_2025,3,
umf,cf,02_11_2025,3,
af,cf,02_11_2025,3,
ae,cf,02_11_2025,3,
econ,cf,02_11_2025,3,
cong,cf,02_11_2025,3,
,,,,
post360,demo,02_11_25,2,
post360,rep,02_11_25,1,
post360,cf,02_11_25,3,
demo,cf,02_11_25,2,
rep,cf,02_11_25,1,
demo,rep,02_11_25,2,
,,,,
post361,cf,02_11_25,3,
post361,ks,02_11_25,1,
post361,umf,02_11_25,1,
post361,atp,02_11_25,1,
ks,cf,02_11_25,1,
umf,cf,02_11_25,1,
atp,cf,02_11_25,1,
ks,umf,02_11_25,1,
ks,atp,02_11_25,1,
umf,atp,02_11_25,1,
,,,,
post362,cf,02_11_25,3,
post362,lg,02_11_25,1,
post362,umf,02_11_25,1,
post362,atp,02_11_25,1,
lg,cf,02_11_25,1,
umf,cf,02_11_25,1,
atp,cf,02_11_25,1,
lg,umf,02_11_25,1,
lg,atp,02_11_25,1,
umf,atp,02_11_25,1,
,,,,
post363,cf,02_11_25,3,
post363,je,02_11_25,1,
post363,umf,02_11_25,1,
post363,atp,02_11_25,1,
je,cf,02_11_25,1,
umf,cf,02_11_25,1,
atp,cf,02_11_25,1,
je,umf,02_11_25,1,
je,atp,02_11_25,1,
umf,atp,02_11_25,1,
,,,,
post364,cf,02_11_25,3,
post364,apf,02_11_25,1,
post364,umf,02_11_25,1,
post364,afarm,02_11_25,1,
post364,atp,02_11_25,1,
apf,cf,02_11_25,1,
umf,cf,02_11_25,1,
afarm,cf,02_11_25,1,
atp,cf,02_11_25,1,
apf,umf,02_11_25,1,
apf,afarm,02_11_25,1,
apf,atp,02_11_25,1,
umf,afarm,02_11_25,1,
umf,atp,02_11_25,1,
afarm,atp,02_11_25,1,
,,,,
post365,cf,02_11_25,3,
post365,rj,02_11_25,1,
post365,umf,02_11_25,1,
post365,atp,02_11_25,1,
rj,cf,02_11_25,1,
umf,cf,02_11_25,1,
atp,cf,02_11_25,1,
rj,umf,02_11_25,1,
rj,atp,02_11_25,1,
umf,atp,02_11_25,1,
,,,,
post366,cf,02_11_25,3,
post366,mdlc,02_11_25,1,
post366,umf,02_11_25,1,
post366,atp,02_11_25,1,
mdlc,cf,02_11_25,1,
umf,cf,02_11_25,1,
atp,cf,02_11_25,1,
mdlc,umf,02_11_25,1,
mdlc,atp,02_11_25,1,
umf,atp,02_11_25,1,
,,,,
post367,cf,02_11_25,3,
post367,bg,02_11_25,1,
post367,dan,02_11_25,1,
post367,c,02_11_25,1,
post367,dds,02_11_25,1,
post367,umf,02_11_25,1,
post367,maga,02_11_25,1,
bg,cf,02_11_25,1,
dan,cf,02_11_25,1,
c,cf,02_11_25,1,
dds,cf,02_11_25,1,
umf,cf,02_11_25,1,
maga,cf,02_11_25,1,
bg,dan,02_11_25,1,
bg,c,02_11_25,1,
bg,dds,02_11_25,1,
bg,umf,02_11_25,1,
bg,maga,02_11_25,1,
dan,c,02_11_25,1,
dan,dds,02_11_25,1,
dan,umf,02_11_25,1,
dan,maga,02_11_25,1,
c,dds,02_11_25,1,
c,umf,02_11_25,1,
c,maga,02_11_25,1,
dds,umf,02_11_25,1,
dds,maga,02_11_25,1,
umf,maga,02_11_25,1,
,,,,
post369,cf,02_11_25,3,
post369,bb,02_11_25,1,
post369,umf,02_11_25,1,
post369,le,02_11_25,1,
post369,v,02_11_25,1,
post369,maga,02_11_25,1,
bb,cf,02_11_25,1,
umf,cf,02_11_25,1,
le,cf,02_11_25,1,
v,cf,02_11_25,1,
maga,cf,02_11_25,1,
bb,umf,02_11_25,1,
bb,le,02_11_25,1,
bb,v,02_11_25,1,
bb,maga,02_11_25,1,
umf,le,02_11_25,1,
umf,v,02_11_25,1,
umf,maga,02_11_25,1,
le,v,02_11_25,1,
le,maga,02_11_25,1,
v,maga,02_11_25,1,
,,,,
p370,rm,02_11_25,1,
p370,am,02_11_25,1,
p370,pa,02_11_25,1,
p370,af,02_11_25,3,
p370,sec,02_11_25,3,
p370,ep,02_11_25,3,
rm,am,02_11_25,1,
rm,pa,02_11_25,1,
rm,af,02_11_25,1,
rm,sec,02_11_25,1,
rm,ep,02_11_25,1,
am,pa,02_11_25,1,
am,af,02_11_25,1,
am,sec,02_11_25,1,
am,ep,02_11_25,1,
pa,af,02_11_25,1,
pa,sec,02_11_25,1,
pa,ep,02_11_25,1,
ae,af,02_11_25,1,
ae,sec,02_11_25,1,
ae,ep,02_11_25,1,
,,,,
p371,rb,02_11_25,1,
p371,am,02_11_25,1,
p371,pa,02_11_25,1,
p371,ad,02_11_25,1,
p371,af,02_11_25,3,
p371,sec,02_11_25,3,
p371,ep,02_11_25,3,
rb,am,02_11_25,1,
rb,pa,02_11_25,1,
rb,ad,02_11_25,1,
rb,af,02_11_25,1,
rb,sec,02_11_25,1,
rb,ep,02_11_25,1,
am,pa,02_11_25,1,
am,af,02_11_25,1,
am,sec,02_11_25,1,
am,ep,02_11_25,1,
pa,ad,02_11_25,1,
pa,af,02_11_25,1,
pa,sec,02_11_25,1,
pa,ep,02_11_25,1,
ad,af,02_11_25,1,
ad,sec,02_11_25,1,
ad,ep,02_11_25,1,
,,,,
p372,sp,02_11_25,1,
p372,am,02_11_25,1,
p372,pa,02_11_25,1,
p372,ec,02_11_25,1,
p372,rl,02_11_25,1,
p372,pts,02_11_25,1,
p372,af,02_11_25,3,
p372,sec,02_11_25,3,
p372,ep,02_11_25,3,
sp,am,02_11_25,1,
sp,pa,02_11_25,1,
sp,ec,02_11_25,1,
sp,rl,02_11_25,1,
sp,pts,02_11_25,1,
sp,af,02_11_25,1,
sp,sec,02_11_25,1,
sp,ep,02_11_25,1,
am,pa,02_11_25,1,
am,af,02_11_25,1,
am,sec,02_11_25,1,
am,ep,02_11_25,1,
pa,af,02_11_25,1,
pa,sec,02_11_25,1,
pa,ep,02_11_25,1,
ec,rl,02_11_25,1,
ec,pts,02_11_25,1,
ec,af,02_11_25,1,
ec,sec,02_11_25,1,
ec,ep,02_11_25,1,
rl,pts,02_11_25,1,
rl,af,02_11_25,1,
rl,sec,02_11_25,1,
rl,ep,02_11_25,1,
pts,af,02_11_25,1,
pts,sec,02_11_25,1,
pts,ep,02_11_25,1,
,,,,
p373,jj,02_11_25,1,
p373,am,02_11_25,1,
p373,ae,02_11_25,1,
p373,pts,02_11_25,1,
p373,af,02_11_25,3,
p373,sec,02_11_25,3,
p373,ep,02_11_25,3,
jj,am,02_11_25,1,
jj,ae,02_11_25,1,
jj,pts,02_11_25,1,
jj,af,02_11_25,1,
jj,sec,02_11_25,1,
jj,ep,02_11_25,1,
am,ae,02_11_25,1,
am,pts,02_11_25,1,
am,af,02_11_25,1,
am,sec,02_11_25,1,
am,ep,02_11_25,1,
ae,pts,02_11_25,1,
ae,af,02_11_25,1,
ae,sec,02_11_25,1,
ae,ep,02_11_25,1,
pts,af,02_11_25,1,
pts,sec,02_11_25,1,
pts,ep,02_11_25,1,
,,,,
p374,gr,02_11_25,1,
p374,am,02_11_25,1,
p374,ae,02_11_25,1,
p374,ec,02_11_25,3,
p374,af,02_11_25,3,
gr,am,02_11_25,1,
gr,ae,02_11_25,1,
gr,ec,02_11_25,1,
gr,af,02_11_25,1,
am,ae,02_11_25,1,
am,ec,02_11_25,1,
am,af,02_11_25,1,
ae,ec,02_11_25,1,
ae,af,02_11_25,1,
,,,,
p375,dm,02_11_25,1,
p375,am,02_11_25,1,
p375,ae,02_11_25,1,
p375,ec,02_11_25,3,
p375,af,02_11_25,3,
dm,am,02_11_25,1,
dm,ae,02_11_25,1,
dm,ec,02_11_25,1,
dm,af,02_11_25,1,
am,ae,02_11_25,1,
am,ec,02_11_25,1,
am,af,02_11_25,1,
ae,ec,02_11_25,1,
ae,af,02_11_25,1,
,,,,
p376,ls,02_11_25,1,
p376,am,02_11_25,1,
p376,ae,02_11_25,1,
p376,ec,02_11_25,3,
p376,af,02_11_25,3,
ls,am,02_11_25,1,
ls,ae,02_11_25,1,
ls,ec,02_11_25,1,
ls,af,02_11_25,1,
am,ae,02_11_25,1,
am,ec,02_11_25,1,
am,af,02_11_25,1,
ae,ec,02_11_25,1,
ae,af,02_11_25,1,
,,,,
p377,gt,02_11_25,1,
p377,am,02_11_25,1,
p377,ae,02_11_25,1,
p377,afr,02_11_25,1,
p377,ec,02_11_25,3,
p377,af,02_11_25,3,
gt,am,02_11_25,1,
gt,ae,02_11_25,1,
gt,afr,02_11_25,1,
gt,ec,02_11_25,1,
gt,af,02_11_25,1,
am,ae,02_11_25,1,
am,afr,02_11_25,1,
am,ec,02_11_25,1,
am,af,02_11_25,1,
ae,afr,02_11_25,1,
ae,ec,02_11_25,1,
ae,af,02_11_25,1,
afr,ec,02_11_25,1,
afr,af,02_11_25,1,
,,,,
p378,mm,02_11_25,1,
p378,am,02_11_25,1,
p378,ae,02_11_25,1,
p378,afr,02_11_25,1,
p378,ec,02_11_25,3,
p378,af,02_11_25,3,
mm,am,02_11_25,1,
mm,ae,02_11_25,1,
mm,afr,02_11_25,1,
mm,ec,02_11_25,1,
mm,af,02_11_25,1,
am,ae,02_11_25,1,
am,afr,02_11_25,1,
am,ec,02_11_25,1,
am,af,02_11_25,1,
ae,afr,02_11_25,1,
ae,ec,02_11_25,1,
ae,af,02_11_25,1,
afr,ec,02_11_25,1,
afr,af,02_11_25,1,
,,,,
p379,dt,02_11_25,1,
p379,am,02_11_25,1,
p379,ae,02_11_25,1,
p379,afr,02_11_25,1,
p379,ec,02_11_25,3,
p379,af,02_11_25,3,
dt,am,02_11_25,1,
dt,ae,02_11_25,1,
dt,afr,02_11_25,1,
dt,ec,02_11_25,1,
dt,af,02_11_25,1,
am,ae,02_11_25,1,
am,afr,02_11_25,1,
am,ec,02_11_25,1,
am,af,02_11_25,1,
ae,afr,02_11_25,1,
ae,ec,02_11_25,1,
ae,af,02_11_25,1,
afr,ec,02_11_25,1,
afr,af,02_11_25,1,
,,,,
p380,bl,02_11_25,1,
p380,am,02_11_25,1,
p380,ae,02_11_25,1,
p380,ec,02_11_25,3,
p380,af,02_11_25,3,
bl,am,02_11_25,1,
bl,ae,02_11_25,1,
bl,ec,02_11_25,1,
bl,af,02_11_25,1,
am,ae,02_11_25,1,
am,ec,02_11_25,1,
am,af,02_11_25,1,
ae,ec,02_11_25,1,
ae,af,02_11_25,1,
,,,,
p381,hg,02_11_25,1,
p381,am,02_11_25,1,
p381,ae,02_11_25,1,
p381,ec,02_11_25,3,
p381,af,02_11_25,3,
hg,am,02_11_25,1,
hg,ae,02_11_25,1,
hg,ec,02_11_25,1,
hg,af,02_11_25,1,
am,ae,02_11_25,1,
am,ec,02_11_25,1,
am,af,02_11_25,1,
ae,ec,02_11_25,1,
ae,af,02_11_25,1,
,,,,
p382,ks,02_11_25,1,
p382,am,02_11_25,1,
p382,ae,02_11_25,1,
p382,ec,02_11_25,3,
p382,af,02_11_25,3,
ks,am,02_11_25,1,
ks,ae,02_11_25,1,
ks,ec,02_11_25,1,
ks,af,02_11_25,1,
am,ae,02_11_25,1,
am,ec,02_11_25,1,
am,af,02_11_25,1,
ae,ec,02_11_25,1,
ae,af,02_11_25,1,
,,,,
p383,dv,02_11_25,1,
p383,am,02_11_25,1,
p383,ae,02_11_25,1,
p383,ec,02_11_25,3,
p383,af,02_11_25,3,
dv,am,02_11_25,1,
dv,ae,02_11_25,1,
dv,ec,02_11_25,1,
dv,af,02_11_25,1,
am,ae,02_11_25,1,
am,ec,02_11_25,1,
am,af,02_11_25,1,
ae,ec,02_11_25,1,
ae,af,02_11_25,1,
,,,,
p384,gk,02_11_25,1,
p384,am,02_11_25,1,
p384,ae,02_11_25,1,
p384,ec,02_11_25,3,
p384,af,02_11_25,3,
gk,am,02_11_25,1,
gk,ae,02_11_25,1,
gk,ec,02_11_25,1,
gk,af,02_11_25,1,
am,ae,02_11_25,1,
am,ec,02_11_25,1,
am,af,02_11_25,1,
ae,ec,02_11_25,1,
ae,af,02_11_25,1,
,,,,
p385,nf,02_11_25,1,
p385,am,02_11_25,1,
p385,ae,02_11_25,1,
p385,ec,02_11_25,3,
p385,af,02_11_25,3,
nf,am,02_11_25,1,
nf,ae,02_11_25,1,
nf,ec,02_11_25,1,
nf,af,02_11_25,1,
am,ae,02_11_25,1,
am,ec,02_11_25,1,
am,af,02_11_25,1,
ae,ec,02_11_25,1,
ae,af,02_11_25,1,
,,,,
p386,mb,02_11_25,1,
p386,am,02_11_25,1,
p386,ae,02_11_25,1,
p386,ec,02_11_25,3,
p386,af,02_11_25,3,
mb,am,02_11_25,1,
mb,ae,02_11_25,1,
mb,ec,02_11_25,1,
mb,af,02_11_25,1,
am,ae,02_11_25,1,
am,ec,02_11_25,1,
am,af,02_11_25,1,
ae,ec,02_11_25,1,
ae,af,02_11_25,1,
,,,,
p387,mk,02_11_25,1,
p387,am,02_11_25,1,
p387,ae,02_11_25,1,
p387,ec,02_11_25,3,
p387,af,02_11_25,3,
mk,am,02_11_25,1,
mk,ae,02_11_25,1,
mk,ec,02_11_25,1,
mk,af,02_11_25,1,
am,ae,02_11_25,1,
am,ec,02_11_25,1,
am,af,02_11_25,1,
ae,ec,02_11_25,1,
ae,af,02_11_25,1,
,,,,
p388,bs,02_11_25,1,
p388,am,02_11_25,1,
p388,ae,02_11_25,1,
p388,ec,02_11_25,3,
p388,af,02_11_25,3,
bs,am,02_11_25,1,
bs,ae,02_11_25,1,
bs,ec,02_11_25,1,
bs,af,02_11_25,1,
am,ae,02_11_25,1,
am,ec,02_11_25,1,
am,af,02_11_25,1,
ae,ec,02_11_25,1,
ae,af,02_11_25,1,
,,,,
p390,sf,03_11_25,1,
p390,usna,03_11_25,1,
p390,umf,03_11_25,1,
p390,amer,03_11_25,1,
p390,sec,03_11_25,3,
sf,usna,03_11_25,1,
sf,umf,03_11_25,1,
sf,amer,03_11_25,1,
sf,sec,03_11_25,3,
usna,umf,03_11_25,1,
usna,amer,03_11_25,1,
usna,sec,03_11_25,3,
umf,amer,03_11_25,1,
umf,sec,03_11_25,3,
amer,sec,03_11_25,3,
,,,,
p391,mdb,03_11_25,1,
p391,umf,03_11_25,1,
p391,amer,03_11_25,1,
p391,usna,03_11_25,1,
p391,sec,03_11_25,3,
mdb,umf,03_11_25,1,
mdb,amer,03_11_25,1,
mdb,usna,03_11_25,1,
mdb,sec,03_11_25,3,
umf,amer,03_11_25,1,
umf,usna,03_11_25,1,
umf,sec,03_11_25,3,
amer,usna,03_11_25,1,
amer,sec,03_11_25,3,
usna,sec,03_11_25,3,
,,,,
p392,sfz,03_11_25,1,
p392,umf,03_11_25,1,
p392,amer,03_11_25,1,
p392,afarm,03_11_25,1,
p392,cf,03_11_25,3,
sfz,umf,03_11_25,1,
sfz,amer,03_11_25,1,
sfz,afarm,03_11_25,1,
sfz,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,afarm,03_11_25,1,
umf,cf,03_11_25,3,
amer,afarm,03_11_25,1,
amer,cf,03_11_25,3,
afarm,cf,03_11_25,3,
,,,,
p393,gg,03_11_25,1,
p393,umf,03_11_25,1,
p393,amer,03_11_25,1,
p393,afarm,03_11_25,1,
p393,cf,03_11_25,3,
gg,umf,03_11_25,1,
gg,amer,03_11_25,1,
gg,afarm,03_11_25,1,
gg,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,afarm,03_11_25,1,
umf,cf,03_11_25,3,
amer,afarm,03_11_25,1,
amer,cf,03_11_25,3,
afarm,cf,03_11_25,3,
,,,,
p394,tw,03_11_25,1,
p394,umf,03_11_25,1,
p394,amer,03_11_25,1,
p394,afarm,03_11_25,1,
p394,cf,03_11_25,3,
tw,umf,03_11_25,1,
tw,amer,03_11_25,1,
tw,afarm,03_11_25,1,
tw,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,afarm,03_11_25,1,
umf,cf,03_11_25,3,
amer,afarm,03_11_25,1,
amer,cf,03_11_25,3,
afarm,cf,03_11_25,3,
,,,,
p395,bs,03_11_25,1,
p395,umf,03_11_25,1,
p395,afarm,03_11_25,1,
p395,amer,03_11_25,1,
p395,cf,03_11_25,3,
bs,umf,03_11_25,1,
bs,afarm,03_11_25,1,
bs,amer,03_11_25,1,
bs,cf,03_11_25,3,
umf,afarm,03_11_25,1,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
afarm,amer,03_11_25,1,
afarm,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p396,dvo,03_11_25,1,
p396,umf,03_11_25,1,
p396,afarm,03_11_25,1,
p396,amer,03_11_25,1,
p396,cf,03_11_25,3,
dvo,umf,03_11_25,1,
dvo,afarm,03_11_25,1,
dvo,amer,03_11_25,1,
dvo,cf,03_11_25,3,
umf,afarm,03_11_25,1,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
afarm,amer,03_11_25,1,
afarm,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p397,mf,03_11_25,1,
p397,umf,03_11_25,1,
p397,amer,03_11_25,1,
p397,cf,03_11_25,3,
mf,umf,03_11_25,1,
mf,amer,03_11_25,1,
mf,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p398,as,03_11_25,1,
p398,umf,03_11_25,1,
p398,amer,03_11_25,1,
p398,cf,03_11_25,3,
as,umf,03_11_25,1,
as,amer,03_11_25,1,
as,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p399,sg,03_11_25,1,
p399,umf,03_11_25,1,
p399,amer,03_11_25,1,
p399,cf,03_11_25,3,
sg,umf,03_11_25,1,
sg,amer,03_11_25,1,
sg,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p400,eb,03_11_25,1,
p400,umf,03_11_25,1,
p400,amer,03_11_25,1,
p400,cf,03_11_25,3,
eb,umf,03_11_25,1,
eb,amer,03_11_25,1,
eb,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p401,js,03_11_25,1,
p401,umf,03_11_25,1,
p401,amer,03_11_25,1,
p401,cf,03_11_25,3,
js,umf,03_11_25,1,
js,amer,03_11_25,1,
js,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p402,aw,03_11_25,1,
p402,umf,03_11_25,1,
p402,amer,03_11_25,1,
p402,cf,03_11_25,3,
aw,umf,03_11_25,1,
aw,amer,03_11_25,1,
aw,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p403,bo,03_11_25,1,
p403,umf,03_11_25,1,
p403,amer,03_11_25,1,
p403,cf,03_11_25,3,
bo,umf,03_11_25,1,
bo,amer,03_11_25,1,
bo,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p404,ma,03_11_25,1,
p404,umf,03_11_25,1,
p404,amer,03_11_25,1,
p404,cf,03_11_25,3,
ma,umf,03_11_25,1,
ma,amer,03_11_25,1,
ma,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p405,te,03_11_25,1,
p405,umf,03_11_25,1,
p405,amer,03_11_25,1,
p405,cf,03_11_25,3,
te,umf,03_11_25,1,
te,amer,03_11_25,1,
te,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p406,te,03_11_25,1,
p406,umf,03_11_25,1,
p406,amer,03_11_25,1,
p406,cf,03_11_25,3,
te,umf,03_11_25,1,
te,amer,03_11_25,1,
te,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p407,ps,03_11_25,1,
p407,umf,03_11_25,1,
p407,leo,03_11_25,1,
p407,amer,03_11_25,1,
p407,cf,03_11_25,3,
ps,umf,03_11_25,1,
ps,leo,03_11_25,1,
ps,amer,03_11_25,1,
ps,cf,03_11_25,3,
umf,leo,03_11_25,1,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
leo,amer,03_11_25,1,
leo,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p408,rf,03_11_25,1,
p408,umf,03_11_25,1,
p408,afarm,03_11_25,1,
p408,amer,03_11_25,1,
p408,cf,03_11_25,3,
rf,umf,03_11_25,1,
rf,afarm,03_11_25,1,
rf,amer,03_11_25,1,
rf,cf,03_11_25,3,
umf,afarm,03_11_25,1,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
afarm,amer,03_11_25,1,
afarm,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p409,ms,03_11_25,1,
p409,umf,03_11_25,1,
p409,afarm,03_11_25,1,
p409,amer,03_11_25,1,
p409,leo,03_11_25,1,
p409,cf,03_11_25,3,
ms,umf,03_11_25,1,
ms,afarm,03_11_25,1,
ms,amer,03_11_25,1,
ms,leo,03_11_25,1,
ms,cf,03_11_25,3,
umf,afarm,03_11_25,1,
umf,amer,03_11_25,1,
umf,leo,03_11_25,1,
umf,cf,03_11_25,3,
afarm,amer,03_11_25,1,
afarm,leo,03_11_25,1,
afarm,cf,03_11_25,3,
amer,leo,03_11_25,1,
amer,cf,03_11_25,3,
leo,cf,03_11_25,3,
,,,,
p410,bc,03_11_25,1,
